,location,total_sqft,bath,price,bhk
8417,Yeshwanthpur,672.0,1.0,36.85,1
8418,Yeshwanthpur,1162.0,2.0,64.08,2
8419,Yeshwanthpur,1166.0,2.0,64.08,2
8420,Yeshwanthpur,1195.0,2.0,100.0,2
8421,Yeshwanthpur,1692.0,3.0,108.0,3
8422,Yeshwanthpur,1169.0,2.0,64.08,2
8423,Yeshwanthpur,2500.0,5.0,185.0,6
8424,Yeshwanthpur,2500.0,3.0,138.0,3
8425,Yeshwanthpur,1160.0,2.0,64.08,2
8426,Yeshwanthpur,1676.0,3.0,92.13,3
8427,Yeshwanthpur,2503.0,3.0,138.0,3
8428,Yeshwanthpur,1855.0,3.0,135.0,3
8429,Yeshwanthpur,1876.0,3.0,160.0,3
8430,Yeshwanthpur,1675.0,3.0,92.13,3
8431,other,2770.0,4.0,290.0,3
8432,other,1100.0,2.0,48.0,2
8433,other,1250.0,3.0,56.0,3
8434,other,600.0,1.0,38.0,1
8435,other,869.0,2.0,36.0,2
8436,other,1270.0,2.0,50.0,2
8437,other,1500.0,2.0,185.0,2
8438,other,840.0,2.0,45.0,2
8439,other,4395.0,3.0,240.0,3
8440,other,845.0,2.0,55.0,2
8441,other,2511.0,3.0,205.0,3
8442,other,1660.0,2.0,105.0,3
8443,other,1450.0,2.0,70.0,3
8444,other,1200.0,2.0,65.0,2
8445,other,1200.0,3.0,90.0,3
8446,other,1007.0,2.0,43.0,2
8447,other,1200.0,2.0,50.0,2
8448,other,966.0,2.0,49.9,2
8449,other,782.0,2.0,55.68,2
8450,other,1800.0,3.0,120.0,3
8451,other,1413.0,2.0,75.0,3
8452,other,945.0,2.0,54.0,2
8453,other,1870.0,3.0,110.0,3
8454,other,1260.0,2.0,85.05,3
8455,other,1612.0,3.0,46.74,3
8456,other,2795.0,4.0,235.0,3
8457,other,1350.0,2.0,48.0,3
8458,other,1904.0,3.0,150.0,3
8459,other,2000.0,3.0,175.0,3
8460,other,1425.0,2.0,75.0,3
8461,other,1470.0,2.0,70.0,3
8462,other,1300.0,6.0,99.0,6
8463,other,1500.0,3.0,100.0,3
8464,other,1340.0,2.0,55.7,2
8465,other,1800.0,7.0,250.0,7
8466,other,1783.0,3.0,115.0,3
8467,other,912.0,2.0,70.0,3
8468,other,1207.0,2.0,43.5,2
8469,other,1798.0,3.0,89.0,3
8470,other,1580.0,3.0,100.0,3
8471,other,1415.0,3.0,78.0,3
8472,other,2000.0,4.0,75.5,4
8473,other,2405.0,4.0,260.0,3
8474,other,1500.0,2.0,115.0,2
8475,other,1148.0,2.0,60.0,2
8476,other,1110.0,2.0,55.0,2
8477,other,1500.0,2.0,65.0,3
8478,other,1080.0,2.0,39.0,2
8479,other,1060.0,2.0,60.0,2
8480,other,2600.0,8.0,180.0,8
8481,other,1644.0,3.0,84.0,3
8482,other,1285.0,2.0,72.5,2
8483,other,4050.0,3.0,280.0,3
8484,other,1060.0,2.0,55.0,2
8485,other,900.0,2.0,22.5,2
8486,other,1280.0,2.0,69.0,2
8487,other,1200.0,5.0,170.0,5
8488,other,3045.0,3.0,170.0,3
8489,other,1464.0,3.0,46.0,3
8490,other,700.0,1.0,26.0,2
8491,other,900.0,2.0,110.0,2
8492,other,4111.0,4.0,250.0,4
8493,other,1084.0,2.0,50.0,2
8494,other,950.0,2.0,47.0,2
8495,other,2000.0,4.0,120.0,4
8496,other,1560.0,3.0,115.0,3
8497,other,850.0,2.0,27.0,2
8498,other,1113.0,2.0,51.0,2
8499,other,1200.0,4.0,165.0,4
8500,other,1200.0,2.0,55.0,2
8501,other,1645.0,3.0,95.0,3
8502,other,1200.0,2.0,79.0,2
8503,other,1230.0,2.0,48.0,2
8504,other,1350.0,2.0,140.0,3
8505,other,1800.0,3.0,150.0,3
8506,other,1592.0,3.0,75.0,3
8507,other,1762.0,3.0,125.0,3
8508,other,950.0,2.0,50.0,2
8509,other,1200.0,3.0,90.0,3
8510,other,2023.71,3.0,275.0,3
8511,other,1629.0,3.0,79.0,3
8512,other,1460.0,2.0,58.0,2
8513,other,1185.0,2.0,38.0,2
8514,other,1760.0,3.0,88.0,3
8515,other,1069.0,2.0,55.0,2
8516,other,2150.0,4.0,240.0,3
8517,other,1450.0,3.0,55.0,3
8518,other,1630.0,3.0,68.29,3
8519,other,3309.0,4.0,325.0,4
8520,other,5000.0,9.0,360.0,11
8521,other,850.0,2.0,30.0,2
8522,other,1150.0,2.0,126.0,2
8523,other,1200.0,2.0,62.0,2
8524,other,4800.0,4.0,235.0,4
8525,other,1200.0,2.0,74.0,2
8526,other,1464.0,3.0,56.0,3
8527,other,2000.0,4.0,99.0,4
8528,other,1753.0,3.0,120.0,3
8529,other,1000.0,2.0,53.0,2
8530,other,720.0,2.0,45.0,2
8531,other,1300.0,3.0,58.0,3
8532,other,1115.0,2.0,40.0,2
8533,other,1200.0,3.0,165.0,4
8534,other,700.0,1.0,41.0,1
8535,other,1600.0,4.0,80.0,4
8536,other,1595.0,3.0,115.0,3
8537,other,1353.0,2.0,110.0,2
8538,other,1200.0,2.0,85.0,1
8539,other,1028.0,2.0,45.5,2
8540,other,1385.0,2.0,48.48,3
8541,other,1325.0,2.0,90.0,3
8542,other,1600.0,2.0,50.0,3
8543,other,1800.0,1.0,80.0,2
8544,other,1056.0,2.0,80.0,2
8545,other,1080.0,2.0,50.0,2
8546,other,1160.0,2.0,55.0,2
8547,other,1544.0,3.0,120.0,3
8548,other,1200.0,2.0,65.0,2
8549,other,540.0,1.0,36.0,1
8550,other,1578.0,3.0,180.0,3
8551,other,1180.0,2.0,42.0,2
8552,other,1600.0,2.0,115.0,2
8553,other,416.0,1.0,18.5,1
8554,other,1260.0,2.0,45.0,2
8555,other,1630.0,3.0,85.0,3
8556,other,834.0,1.0,60.0,1
8557,other,1125.0,4.0,70.0,3
8558,other,3000.0,5.0,260.0,4
8559,other,2160.0,5.0,250.0,6
8560,other,1375.0,3.0,70.0,3
8561,other,469.0,1.0,25.0,1
8562,other,3600.0,4.0,160.0,6
8563,other,1160.0,2.0,52.2,2
8564,other,1220.0,2.0,35.23,3
8565,other,1641.0,3.0,66.0,3
8566,other,1630.0,2.0,200.0,2
8567,other,2072.0,3.0,108.0,3
8568,other,1200.0,2.0,70.0,3
8569,other,1350.0,3.0,77.0,3
8570,other,4046.0,4.0,445.0,4
8571,other,1180.0,2.0,78.34,3
8572,other,1355.0,2.0,115.0,2
8573,other,600.0,1.0,50.0,1
8574,other,1200.0,5.0,100.0,5
8575,other,1875.0,3.0,165.0,3
8576,other,600.0,2.0,55.0,2
8577,other,2300.0,3.0,120.0,3
8578,other,1240.0,2.0,60.0,2
8579,other,1750.0,3.0,120.0,3
8580,other,1230.0,2.0,43.48,2
8581,other,950.0,2.0,44.0,2
8582,other,1092.0,2.0,98.5,3
8583,other,1045.0,2.0,45.0,2
8584,other,1570.0,3.0,62.0,3
8585,other,1855.0,3.0,225.0,3
8586,other,1325.0,3.0,57.0,3
8587,other,1210.0,4.0,160.0,5
8588,other,1202.0,2.0,48.0,2
8589,other,1200.0,2.0,62.5,2
8590,other,425.0,1.0,20.03,1
8591,other,1100.0,2.0,48.0,2
8592,other,600.0,1.0,60.0,1
8593,other,1468.0,2.0,140.0,2
8594,other,4300.0,5.0,550.0,4
8595,other,1750.0,3.0,85.0,3
8596,other,775.0,2.0,55.0,2
8597,other,1105.0,2.0,58.0,2
8598,other,900.0,7.0,76.0,6
8599,other,600.0,4.0,65.0,6
8600,other,1602.0,2.0,75.0,3
8601,other,1352.0,3.0,135.0,3
8602,other,1780.0,3.0,84.83,3
8603,other,460.0,1.0,15.0,2
8604,other,1200.0,3.0,95.0,4
8605,other,1976.0,3.0,184.0,3
8606,other,900.0,3.0,80.0,5
8607,other,1200.0,3.0,95.0,3
8608,other,2500.0,6.0,115.0,7
8609,other,823.0,2.0,28.0,2
8610,other,1180.0,2.0,69.0,2
8611,other,686.0,1.0,17.0,1
8612,other,1001.0,2.0,33.03,2
8613,other,1500.0,4.0,180.0,4
8614,other,2400.0,2.0,80.0,3
8615,other,1282.0,2.0,87.0,2
8616,other,1611.0,2.0,64.44,3
8617,other,1500.0,2.0,95.0,3
8618,other,1300.0,1.0,115.0,2
8619,other,530.0,1.0,20.0,1
8620,other,1350.0,2.0,80.0,2
8621,other,900.0,2.0,27.0,2
8622,other,2400.0,6.0,125.0,8
8623,other,600.0,3.0,65.0,4
8624,other,1225.0,2.0,53.0,2
8625,other,1141.0,2.0,62.0,2
8626,other,4100.0,7.0,140.0,7
8627,other,1175.0,2.0,48.27,2
8628,other,950.0,1.0,40.0,1
8629,other,1209.0,2.0,50.0,2
8630,other,4200.0,5.0,225.0,5
8631,other,1800.0,3.0,90.0,3
8632,other,1600.0,4.0,125.0,5
8633,other,1563.0,3.0,52.0,3
8634,other,915.0,4.0,54.9,4
8635,other,1405.0,2.0,70.0,2
8636,other,1480.0,3.0,90.0,3
8637,other,1600.0,3.0,90.0,3
8638,other,1200.0,4.0,135.0,4
8639,other,1200.0,2.0,35.0,2
8640,other,1500.0,3.0,115.0,3
8641,other,1824.0,3.0,125.0,3
8642,other,750.0,1.0,56.25,1
8643,other,1060.0,2.0,42.0,2
8644,other,1500.0,3.0,62.0,3
8645,other,1339.0,2.0,55.0,2
8646,other,1600.0,3.0,75.0,3
8647,other,1225.0,2.0,55.11,2
8648,other,1000.0,2.0,50.0,2
8649,other,2400.0,3.0,170.0,3
8650,other,1480.0,2.0,65.0,2
8651,other,1500.0,2.0,98.0,3
8652,other,3095.0,3.0,350.0,3
8653,other,910.0,2.0,30.5,2
8654,other,1200.0,1.0,28.0,1
8655,other,1500.0,3.0,100.0,3
8656,other,1133.0,2.0,55.0,2
8657,other,1560.0,5.0,145.0,5
8658,other,2900.0,5.0,90.0,5
8659,other,1560.0,3.0,188.0,3
8660,other,856.0,2.0,40.0,2
8661,other,600.0,5.0,60.0,4
8662,other,485.0,1.0,15.0,1
8663,other,1384.0,3.0,62.28,3
8664,other,1508.0,3.0,70.25,3
8665,other,2150.0,4.0,80.0,4
8666,other,1600.0,3.0,52.0,3
8667,other,1250.0,2.0,62.0,2
8668,other,1200.0,3.0,130.0,3
8669,other,1050.0,2.0,67.0,2
8670,other,1596.0,3.0,105.0,3
8671,other,1800.0,3.0,80.0,3
8672,other,925.0,2.0,48.0,2
8673,other,1395.0,2.0,63.59,2
8674,other,1200.0,3.0,85.0,3
8675,other,1132.0,2.0,67.0,2
8676,other,1262.0,2.0,63.0,2
8677,other,1515.0,3.0,88.0,3
8678,other,1655.0,3.0,86.06,3
8679,other,5000.0,7.0,299.0,7
8680,other,1380.0,2.0,80.0,2
8681,other,1450.0,3.0,65.0,3
8682,other,1200.0,2.0,54.0,2
8683,other,4346.0,5.0,500.0,4
8684,other,1178.0,2.0,47.0,2
8685,other,2200.0,3.0,187.0,3
8686,other,3329.0,3.0,330.0,3
8687,other,3600.0,4.0,300.0,4
8688,other,3500.0,3.0,450.0,4
8689,other,1595.0,3.0,76.0,3
8690,other,1093.0,2.0,65.0,2
8691,other,1367.0,2.0,62.0,2
8692,other,750.0,2.0,75.0,3
8693,other,1535.0,3.0,95.0,3
8694,other,1015.0,2.0,45.0,2
8695,other,1100.0,2.0,62.7,2
8696,other,930.0,2.0,45.0,2
8697,other,1650.0,2.0,80.0,3
8698,other,2197.0,4.0,280.0,3
8699,other,1240.0,2.0,46.0,3
8700,other,1100.0,2.0,60.0,2
8701,other,1600.0,3.0,172.0,4
8702,other,1450.0,2.0,85.0,3
8703,other,2000.0,3.0,166.0,4
8704,other,700.0,2.0,27.0,2
8705,other,1050.0,2.0,45.0,2
8706,other,1250.0,3.0,39.5,3
8707,other,1756.0,3.0,100.0,3
8708,other,1532.0,3.0,92.0,3
8709,other,1650.0,3.0,110.0,3
8710,other,1200.0,2.0,66.0,2
8711,other,1180.0,2.0,48.0,2
8712,other,1525.0,2.0,122.0,3
8713,other,1435.0,3.0,70.0,3
8714,other,600.0,3.0,75.0,3
8715,other,1560.0,2.0,66.0,3
8716,other,1070.0,2.0,42.0,2
8717,other,2400.0,3.0,200.0,4
8718,other,1000.0,2.0,130.0,2
8719,other,1300.0,2.0,60.0,2
8720,other,3040.0,1.0,180.0,2
8721,other,1310.0,2.0,50.0,3
8722,other,1390.0,3.0,120.0,3
8723,other,1200.0,4.0,72.0,4
8724,other,1135.0,2.0,68.0,2
8725,other,900.0,2.0,55.0,2
8726,other,1378.0,2.0,42.33,3
8727,other,1210.0,2.0,62.0,2
8728,other,1464.0,3.0,56.0,3
8729,other,2500.0,3.0,250.0,3
8730,other,1600.0,3.0,80.0,3
8731,other,1250.0,3.0,39.5,3
8732,other,1100.0,2.0,50.0,2
8733,other,1269.72,2.0,68.0,2
8734,other,1168.0,3.0,70.0,3
8735,other,1552.0,2.0,51.0,2
8736,other,2100.0,4.0,155.0,4
8737,other,1300.0,2.0,65.0,2
8738,other,1515.0,3.0,93.93,3
8739,other,2400.0,5.0,85.0,4
8740,other,1243.0,2.0,58.0,2
8741,other,1616.0,3.0,75.0,3
8742,other,1800.0,6.0,44.5,5
8743,other,1200.0,4.0,135.0,6
8744,other,2700.0,4.0,214.0,6
8745,other,2000.0,3.0,210.0,3
8746,other,2400.0,4.0,300.0,5
8747,other,1760.0,3.0,176.0,3
8748,other,595.0,1.0,42.0,1
8749,other,1410.0,2.0,67.0,2
8750,other,1090.0,2.0,31.48,2
8751,other,1254.0,2.0,53.0,2
8752,other,2800.0,7.0,125.0,7
8753,other,1170.0,2.0,86.0,2
8754,other,2200.0,4.0,235.0,4
8755,other,1000.0,2.0,50.0,2
8756,other,920.0,2.0,35.0,2
8757,other,2400.0,3.0,142.0,4
8758,other,750.0,10.0,90.0,10
8759,other,1464.0,3.0,56.0,3
8760,other,1280.0,2.0,40.0,2
8761,other,1200.0,11.0,170.0,11
8762,other,727.0,6.0,66.0,6
8763,other,2000.0,3.0,85.0,3
8764,other,3817.0,2.0,124.0,2
8765,other,1650.0,3.0,175.0,3
8766,other,840.0,2.0,27.0,2
8767,other,1670.0,3.0,91.86,3
8768,other,1242.0,2.0,39.7,2
8769,other,1690.0,2.0,55.0,3
8770,other,1488.0,3.0,57.0,3
8771,other,1250.0,2.0,80.0,3
8772,other,712.0,2.0,67.5,4
8773,other,1650.0,4.0,160.0,3
8774,other,800.0,2.0,50.0,2
8775,other,1225.0,2.0,150.0,2
8776,other,1260.0,2.0,58.0,2
8777,other,3675.0,4.0,367.0,4
8778,other,1200.0,2.0,150.0,2
8779,other,1350.0,4.0,130.0,5
8780,other,1250.0,2.0,65.0,2
8781,other,600.0,2.0,60.0,3
8782,other,1225.0,2.0,48.0,2
8783,other,1350.0,2.0,80.0,2
8784,other,2000.0,3.0,100.0,3
8785,other,1614.0,3.0,110.0,3
8786,other,1188.0,2.0,73.0,2
8787,other,1480.0,3.0,90.0,3
8788,other,680.0,2.0,42.0,2
8789,other,2400.0,2.0,95.0,2
8790,other,1045.0,2.0,42.0,2
8791,other,955.0,2.0,53.55,2
8792,other,1115.0,2.0,56.87,2
8793,other,2479.13,3.0,215.0,3
8794,other,1100.0,2.0,106.0,2
8795,other,1690.0,3.0,75.0,3
8796,other,1068.0,2.0,40.05,2
8797,other,1925.0,3.0,120.0,3
8798,other,650.0,1.0,26.0,1
8799,other,1200.0,9.0,120.0,9
8800,other,1410.0,2.0,45.12,3
8801,other,2000.0,3.0,207.0,3
8802,other,1050.0,2.0,110.0,2
8803,other,1130.0,3.0,38.0,3
8804,other,2204.0,2.0,305.0,3
8805,other,900.0,2.0,45.0,2
8806,other,1550.0,2.0,70.0,3
8807,other,916.0,2.0,42.0,2
8808,other,1358.0,3.0,50.0,3
8809,other,1936.0,2.0,54.21,3
8810,other,990.0,12.0,120.0,8
8811,other,1685.0,2.0,110.0,3
8812,other,850.0,2.0,33.0,2
8813,other,1550.0,3.0,110.0,3
8814,other,500.0,1.0,20.0,1
8815,other,1146.0,2.0,38.5,2
8816,other,3155.0,4.0,370.0,3
8817,other,1765.0,3.0,105.0,3
8818,other,1265.0,2.0,70.0,2
8819,other,1012.0,2.0,59.0,2
8820,other,2045.0,4.0,154.0,3
8821,other,4400.0,9.0,120.0,7
8822,other,2400.0,4.0,280.0,6
8823,other,581.91,2.0,25.0,1
8824,other,1158.0,2.0,85.0,3
8825,other,925.0,2.0,51.0,2
8826,other,1415.0,2.0,110.0,2
8827,other,1210.0,2.0,60.0,2
8828,other,500.0,2.0,70.0,2
8829,other,432.0,2.0,40.0,2
8830,other,1100.0,2.0,55.0,2
8831,other,4750.0,5.0,600.0,4
8832,other,1840.0,3.0,155.0,3
8833,other,1350.0,2.0,185.0,2
8834,other,824.0,2.0,60.0,2
8835,other,1340.0,2.0,100.0,3
8836,other,1620.0,2.0,110.0,3
8837,other,1533.0,3.0,115.0,3
8838,other,1560.0,3.0,85.0,3
8839,other,800.0,4.0,80.0,4
8840,other,1375.0,2.0,48.06,3
8841,other,750.0,1.0,25.0,1
8842,other,1375.0,2.0,85.0,3
8843,other,1095.0,2.0,40.0,2
8844,other,720.0,3.0,65.0,3
8845,other,1440.0,2.0,60.33,3
8846,other,1200.0,2.0,49.5,2
8847,other,975.0,2.0,43.0,2
8848,other,1500.0,10.0,165.0,8
8849,other,2800.0,4.0,200.0,5
8850,other,900.0,2.0,42.0,2
8851,other,1500.0,3.0,88.0,3
8852,other,1010.0,2.0,46.0,2
8853,other,1200.0,6.0,137.0,5
8854,other,1140.0,2.0,76.0,2
8855,other,1198.0,2.0,84.0,2
8856,other,4000.0,4.0,520.0,4
8857,other,1470.0,4.0,34.5,4
8858,other,1370.0,2.0,75.0,2
8859,other,1316.0,2.0,55.5,2
8860,other,1050.0,2.0,43.0,2
8861,other,2400.0,7.0,110.0,6
8862,other,1000.0,1.0,55.0,2
8863,other,1200.0,2.0,125.0,2
8864,other,1200.0,2.0,50.0,2
8865,other,1313.0,2.0,58.27,2
8866,other,936.0,2.0,42.0,2
8867,other,1050.0,1.0,70.0,1
8868,other,1200.0,2.0,80.0,3
8869,other,1464.0,3.0,56.0,3
8870,other,1200.0,4.0,169.0,4
8871,other,1256.0,2.0,60.0,2
8872,other,1020.0,2.0,37.0,2
8873,other,830.0,2.0,34.0,2
8874,other,1210.0,2.0,40.0,2
8875,other,1520.0,2.0,62.0,2
8876,other,2300.0,3.0,80.0,3
8877,other,400.0,1.0,14.0,1
8878,other,600.0,4.0,40.0,4
8879,other,946.0,2.0,38.0,2
8880,other,1575.0,4.0,150.0,5
8881,other,860.0,1.0,43.0,2
8882,other,4800.0,5.0,629.0,4
8883,other,1200.0,2.0,70.0,2
8884,other,1200.0,4.0,100.0,5
8885,other,1700.0,3.0,80.0,3
8886,other,1100.0,2.0,60.0,2
8887,other,1300.0,2.0,79.0,2
8888,other,1311.0,2.0,48.0,2
8889,other,3500.0,4.0,350.0,4
8890,other,1400.0,2.0,55.0,3
8891,other,1000.0,2.0,110.0,3
8892,other,1942.0,3.0,102.0,3
8893,other,1000.0,2.0,53.0,2
8894,other,950.0,2.0,45.0,2
8895,other,1022.0,2.0,52.0,2
8896,other,990.0,2.0,44.55,2
8897,other,2400.0,3.0,260.0,3
8898,other,1533.0,3.0,85.0,3
8899,other,1475.0,3.0,70.0,3
8900,other,1135.0,2.0,55.0,2
8901,other,1440.0,5.0,110.0,5
8902,other,1452.55,2.0,110.0,2
8903,other,2357.0,3.0,151.0,3
8904,other,1170.0,2.0,105.0,2
8905,other,1200.0,4.0,85.0,5
8906,other,1411.0,3.0,91.72,3
8907,other,1200.0,3.0,44.0,2
8908,other,3095.0,3.0,375.0,3
8909,other,1350.0,2.0,67.5,2
8910,other,1100.0,3.0,78.0,3
8911,other,1240.0,2.0,43.79,2
8912,other,3600.0,4.0,365.0,4
8913,other,1175.0,2.0,48.27,2
8914,other,4000.0,4.0,170.0,4
8915,other,1945.0,3.0,120.0,3
8916,other,1465.0,2.0,74.72,3
8917,other,1650.0,3.0,165.0,3
8918,other,1550.0,2.0,150.0,3
8919,other,1360.0,2.0,59.27,3
8920,other,1150.0,2.0,75.0,3
8921,other,1200.0,3.0,74.0,3
8922,other,1229.0,3.0,86.03,3
8923,other,1030.0,2.0,61.0,2
8924,other,600.0,1.0,32.0,1
8925,other,1165.0,2.0,135.0,2
8926,other,1107.0,2.0,33.0,2
8927,other,1520.0,3.0,80.0,3
8928,other,3000.0,4.0,240.0,4
8929,other,1050.0,2.0,38.0,2
8930,other,1315.0,2.0,90.0,2
8931,other,1210.0,2.0,72.0,2
8932,other,1215.0,3.0,42.2,3
8933,other,1445.0,3.0,64.0,3
8934,other,1170.0,2.0,68.0,2
8935,other,450.0,3.0,53.0,4
8936,other,1600.0,2.0,110.0,2
8937,other,955.0,1.0,34.01,2
8938,other,1370.0,2.0,75.0,3
8939,other,1187.0,2.0,45.0,2
8940,other,600.0,2.0,30.0,3
8941,other,1980.0,3.0,224.0,3
8942,other,1100.0,2.0,38.45,2
8943,other,1700.0,3.0,97.0,3
8944,other,1900.0,3.0,160.0,3
8945,other,1360.0,3.0,55.0,3
8946,other,1100.0,2.0,75.0,2
8947,other,1929.0,3.0,115.0,3
8948,other,3161.0,4.0,214.0,4
8949,other,1020.0,2.0,40.0,2
8950,other,3515.0,3.0,420.0,3
8951,other,1051.0,2.0,33.0,2
8952,other,1100.0,2.0,70.0,2
8953,other,1455.0,2.0,56.0,3
8954,other,4200.0,4.0,255.0,4
8955,other,1200.0,2.0,55.0,2
8956,other,700.0,1.0,41.0,1
8957,other,1300.0,2.0,49.0,3
8958,other,1400.0,2.0,67.0,2
8959,other,1200.0,2.0,53.0,2
8960,other,1535.0,3.0,55.0,3
8961,other,3000.0,3.0,250.0,3
8962,other,1100.0,2.0,61.0,2
8963,other,1260.0,1.0,41.0,1
8964,other,1500.0,1.0,37.5,1
8965,other,600.0,1.0,17.0,1
8966,other,1360.0,2.0,65.0,3
8967,other,1165.0,2.0,75.0,2
8968,other,1272.0,4.0,75.0,3
8969,other,965.0,2.0,45.0,2
8970,other,1600.0,5.0,140.0,5
8971,other,780.0,2.0,25.0,2
8972,other,1000.0,2.0,65.0,3
8973,other,1121.0,2.0,43.72,2
8974,other,2400.0,4.0,325.0,3
8975,other,674.0,1.0,19.9,2
8976,other,1463.0,1.0,142.0,2
8977,other,1306.0,2.0,58.0,3
8978,other,2401.0,3.0,185.0,3
8979,other,1875.0,2.0,235.0,3
8980,other,1600.0,7.0,104.0,7
8981,other,1225.0,2.0,47.0,2
8982,other,1500.0,6.0,80.0,9
8983,other,890.0,1.0,75.0,1
8984,other,1110.0,2.0,51.0,2
8985,other,1300.0,2.0,54.0,2
8986,other,600.0,3.0,86.0,5
8987,other,2400.0,3.0,290.0,3
8988,other,960.0,2.0,32.0,2
8989,other,1690.0,3.0,100.0,3
8990,other,799.0,2.0,38.0,2
8991,other,1355.0,3.0,61.0,3
8992,other,1350.0,2.0,90.0,2
8993,other,1460.0,3.0,88.0,3
8994,other,1685.0,3.0,95.0,3
8995,other,800.0,5.0,98.0,5
8996,other,800.0,1.0,52.0,1
8997,other,4000.0,5.0,280.0,4
8998,other,1100.0,4.0,150.0,5
8999,other,1100.0,2.0,53.0,2
9000,other,792.0,2.0,70.0,2
9001,other,2000.0,4.0,103.0,5
9002,other,1147.0,2.0,54.0,2
9003,other,2400.0,5.0,235.0,5
9004,other,2100.0,3.0,75.0,3
9005,other,1215.0,2.0,46.5,3
9006,other,461.82,1.0,31.7,1
9007,other,1500.0,2.0,85.0,3
9008,other,1065.0,2.0,50.0,2
9009,other,1205.0,2.0,42.18,2
9010,other,1260.0,2.0,75.0,2
9011,other,1199.0,2.0,50.0,2
9012,other,1070.0,2.0,33.0,2
9013,other,2820.0,3.0,285.0,3
9014,other,1950.0,3.0,130.0,3
9015,other,1326.0,2.0,62.17,2
9016,other,1350.0,2.0,140.0,3
9017,other,600.0,2.0,85.0,4
9018,other,4051.0,4.0,345.0,4
9019,other,2100.0,3.0,170.0,3
9020,other,1991.0,3.0,160.0,3
9021,other,1234.0,2.0,61.0,2
9022,other,1200.0,3.0,66.0,3
9023,other,2220.0,4.0,65.0,3
9024,other,3000.0,4.0,342.0,4
9025,other,2400.0,6.0,245.0,6
9026,other,1069.0,2.0,55.0,2
9027,other,1375.0,2.0,105.0,2
9028,other,1693.0,3.0,108.0,3
9029,other,1160.0,2.0,41.75,2
9030,other,900.0,2.0,45.0,2
9031,other,1175.0,2.0,48.0,2
9032,other,1200.0,2.0,50.0,2
9033,other,600.0,2.0,23.0,2
9034,other,1364.0,2.0,70.0,2
9035,other,1150.0,2.0,77.5,3
9036,other,1146.0,2.0,39.5,2
9037,other,1110.0,2.0,41.0,2
9038,other,1156.0,2.0,49.5,2
9039,other,1058.0,2.0,60.0,2
9040,other,900.0,1.0,30.0,1
9041,other,1672.0,3.0,150.0,3
9042,other,1500.0,2.0,65.0,3
9043,other,1400.0,2.0,65.0,2
9044,other,1250.0,3.0,139.0,3
9045,other,1468.0,3.0,130.0,2
9046,other,1166.0,2.0,53.0,2
9047,other,900.0,2.0,46.0,2
9048,other,1190.0,3.0,55.0,3
9049,other,1480.0,2.0,145.0,3
9050,other,1500.0,3.0,65.0,3
9051,other,820.0,2.0,24.0,2
9052,other,440.0,3.0,50.0,3
9053,other,2280.0,3.0,285.0,3
9054,other,2000.0,3.0,200.0,3
9055,other,1033.0,2.0,32.0,3
9056,other,1460.0,2.0,73.0,3
9057,other,1080.0,2.0,75.0,3
9058,other,2400.0,2.0,150.0,3
9059,other,950.0,5.0,90.0,5
9060,other,1070.0,2.0,35.0,2
9061,other,1125.0,2.0,75.0,2
9062,other,1596.0,3.0,95.0,3
9063,other,1200.0,5.0,150.0,6
9064,other,1200.0,7.0,170.0,6
9065,other,1639.0,3.0,123.0,3
9066,other,920.0,2.0,37.0,2
9067,other,1740.0,3.0,199.0,3
9068,other,1372.0,2.0,90.0,3
9069,other,885.0,2.0,40.0,2
9070,other,1490.0,2.0,59.6,3
9071,other,1650.0,4.0,99.0,4
9072,other,925.0,2.0,63.0,2
9073,other,1200.0,3.0,95.0,4
9074,other,600.0,7.0,63.0,6
9075,other,1200.0,2.0,79.0,2
9076,other,2500.0,3.0,270.0,3
9077,other,1584.0,3.0,145.0,4
9078,other,1570.0,3.0,115.0,3
9079,other,3000.0,3.0,400.0,3
9080,other,2400.0,6.0,130.0,6
9081,other,1680.0,3.0,85.0,3
9082,other,1464.0,2.0,56.0,2
9083,other,1750.0,3.0,180.0,3
9084,other,1500.0,1.0,160.0,2
9085,other,2100.0,6.0,275.0,6
9086,other,1200.0,2.0,50.0,2
9087,other,705.0,1.0,36.5,1
9088,other,1340.0,3.0,77.0,3
9089,other,1800.0,3.0,70.0,3
9090,other,925.0,2.0,42.0,2
9091,other,1230.0,2.0,57.0,2
9092,other,1260.0,1.0,41.0,1
9093,other,1200.0,2.0,125.0,2
9094,other,1270.0,2.0,175.0,4
9095,other,1200.0,3.0,130.0,3
9096,other,3595.0,6.0,360.0,4
9097,other,1100.0,2.0,39.5,2
9098,other,3100.0,5.0,385.0,4
9099,other,1219.0,2.0,40.0,2
9100,other,1200.0,4.0,150.0,4
9101,other,3259.0,3.0,270.0,3
9102,other,3200.0,3.0,190.0,4
9103,other,970.0,2.0,40.0,2
9104,other,596.0,1.0,42.0,1
9105,other,1200.0,4.0,110.0,4
9106,other,1910.0,3.0,190.0,3
9107,other,1405.0,2.0,70.0,3
9108,other,1800.0,3.0,65.0,3
9109,other,1750.0,3.0,149.0,3
9110,other,1360.0,2.0,65.0,3
9111,other,985.0,2.0,63.0,2
9112,other,1300.0,2.0,129.0,2
9113,other,1490.0,2.0,88.0,3
9114,other,620.0,1.0,25.0,2
9115,other,4428.0,4.0,255.0,4
